timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481269125554087,1,-3,0,-1,0,0,0,0
1481269125554087,1,-1,0,-3,0,-1,-1,-1
1481269125569087,-3,-2,2,4,1,-1,0,-3
1481269125569087,0,-3,-1,1,-2,-1,0,-1
1481269125570121,0,-2,-1,0,-2,0,0,0
1481269125570121,-1,0,-1,2,-1,0,-2,1
1481269125584089,-2,-1,0,1,-1,-2,-3,-1
1481269125584089,-1,1,-1,-2,-1,0,1,1
1481269125591090,-1,0,1,-1,-1,0,-1,1
1481269125591090,-3,-1,-2,2,0,0,-2,0
1481269125606090,1,1,-1,-3,-2,-1,1,-2
1481269125606090,-3,-1,-1,1,0,0,-1,-2
1481269125614090,-1,-3,-1,-2,0,-1,-1,-1
1481269125614090,-2,0,-3,0,-3,-1,1,-2
1481269125629598,-4,-3,0,0,-1,-1,-1,0
1481269125629598,1,1,2,-1,0,-1,0,0
1481269125630598,0,1,0,1,0,0,0,0
1481269125630598,0,0,1,1,-2,-2,-2,-1
1481269125644106,-1,-5,-1,-3,-2,-1,0,-3
1481269125644106,-3,-4,0,2,-1,-1,-2,0
1481269125651108,-5,-4,-1,1,1,1,-2,-5
1481269125651108,1,0,0,-2,0,-1,-2,-2
1481269125666107,2,1,-3,1,-2,-1,-2,-1
1481269125666107,2,1,-2,-3,-1,0,1,0
1481269125674108,0,-1,-1,-3,-2,-4,-3,1
1481269125674108,-2,0,-1,0,0,-1,-2,-1
1481269125690138,-1,0,-3,-1,0,0,-2,1
1481269125690138,1,-1,-2,-1,1,1,0,0
1481269125690138,-1,1,-1,-2,-1,-2,-2,0
1481269125690138,0,-1,0,-2,0,0,2,-1
1481269125704187,6,2,-4,-6,-3,0,0,5
1481269125704187,-3,0,3,4,0,-1,-2,-4
1481269125711110,-1,1,-2,0,0,-2,0,-1
1481269125711110,-2,-3,-1,-4,-1,0,-2,0
1481269125726616,-1,-3,0,0,-2,-2,0,-1
1481269125726616,0,-2,-2,-3,-3,-1,0,0
1481269125734118,-2,-2,-1,-1,-1,1,-1,-3
1481269125734118,0,2,0,0,-1,-2,-2,-2
1481269125750150,-5,-2,1,-2,0,0,0,-2
1481269125750150,-1,-3,0,-1,0,-1,0,-3
1481269125750150,-2,0,-2,0,-3,0,0,-3
1481269125750150,0,-1,-2,-2,-2,-1,0,1
1481269125764127,0,-1,-1,-2,-1,0,0,-3
1481269125764127,0,0,-1,1,-1,-2,-3,0
1481269125771128,0,0,0,-2,-1,0,1,1
1481269125771128,1,-1,-1,-1,1,-1,0,2
1481269125786128,-3,1,3,2,0,-2,-2,-1
1481269125786128,-2,-1,1,-2,1,-1,-2,0
1481269125794128,0,0,-1,0,-3,-1,-4,0
1481269125794128,-1,-1,-2,-1,-2,-2,-1,-1
1481269125809133,0,-2,-4,-2,0,0,-2,1
1481269125809133,3,1,-4,-3,-3,-1,-1,2
1481269125810136,0,-1,1,-2,-1,-1,-1,-1
1481269125810136,1,1,0,-1,-2,0,-1,-1
1481269125824225,-1,-2,1,0,0,0,0,-3
1481269125824225,-1,0,1,-1,-1,-1,-1,-2
1481269125831723,-2,1,-1,-1,-2,-1,-1,1
1481269125831723,0,-1,0,-1,0,-2,-1,-1
1481269125846312,-1,-2,-3,-2,0,0,0,-2
1481269125846312,0,-1,-3,-1,-1,0,1,-1
1481269125854313,-1,-2,1,-1,0,-1,0,-1
1481269125854313,-5,-4,3,3,1,-1,0,-2
1481269125869232,0,0,-1,-1,-1,0,-2,0
1481269125869232,0,0,-1,0,-1,0,0,1
