timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481274028556574,1,-3,-3,-4,-20,-5,-2,0
1481274028556574,-2,-1,0,4,0,4,-5,0
1481274028572075,-2,1,0,1,-10,0,0,-1
1481274028572075,2,0,-2,-8,7,-7,5,3
1481274028573075,0,-1,1,3,-7,-3,-1,0
1481274028573075,2,1,0,-2,-9,6,2,-1
1481274028586578,-2,-1,-1,4,7,2,6,1
1481274028586578,-3,-3,-4,-3,-2,7,-2,-2
1481274028602080,-1,0,-1,-2,-8,-6,3,1
1481274028602080,1,0,0,3,-10,-8,0,-3
1481274028609080,0,0,-2,-3,25,11,9,3
1481274028609080,-3,-2,-3,-7,-27,3,1,-3
1481274028616582,-2,-2,-2,-1,5,-2,-3,-2
1481274028616582,0,-1,0,2,-14,-4,-2,0
1481274028632583,0,-1,0,-10,-22,-2,-2,0
1481274028632583,2,0,-2,9,25,-5,2,1
1481274028633083,-1,1,2,-2,11,0,1,-3
1481274028633083,-2,0,1,0,-9,-13,-21,-3
1481274028654586,2,0,-3,5,21,3,11,6
1481274028654586,-1,0,-2,-9,-17,-9,-5,0
1481274028655587,1,0,-1,-1,9,-1,-7,0
1481274028655587,0,-2,-1,-1,9,-4,2,1
1481274028669088,-2,-2,1,4,2,0,-10,-3
1481274028669088,-2,-2,0,0,-7,1,4,-2
1481274028676588,1,-1,-2,1,-6,3,20,7
1481274028676588,0,0,-2,-2,14,-1,3,-1
1481274028692091,-2,-2,0,-1,-18,-3,-7,0
1481274028692091,-1,-2,-1,8,14,-6,-9,-4
1481274028693091,-2,-1,0,-6,6,2,-2,-2
1481274028693091,1,-1,-1,-5,-5,6,7,0
1481274028706592,-2,0,-2,-4,-4,-1,0,-3
1481274028706592,-2,2,3,6,8,2,-6,-3
1481274028714094,-3,-3,-2,-5,-5,4,-2,-2
1481274028714094,-3,-1,-3,-2,-4,-1,4,3
1481274028729096,0,1,2,6,7,-7,-4,-2
1481274028729096,-1,-2,-2,-5,-22,4,-2,-2
1481274028736596,1,-2,1,5,25,-5,-3,-2
1481274028736596,0,2,0,3,-7,-1,7,-2
1481274028752098,-2,-1,-1,1,-8,-1,-4,-1
1481274028752098,-1,-1,-2,-4,-2,-1,-2,2
1481274028753098,0,0,-2,-8,-22,8,7,2
1481274028753098,0,-2,-3,-6,2,-3,-1,-3
1481274028768100,2,0,-1,-3,-15,-7,-4,-4
1481274028768100,-2,-2,-2,0,-5,17,3,0
1481274028774102,-1,-1,-2,-4,0,4,-4,0
1481274028774102,-2,-3,-3,0,-25,-6,9,4
1481274028789103,-4,-1,0,-1,9,9,8,3
1481274028789103,-2,0,0,-5,-11,-1,-4,-3
1481274028796604,-3,0,0,2,4,-5,-3,0
1481274028796604,-2,-2,-2,-2,1,3,1,1
1481274028812106,1,0,0,-4,-6,0,-2,2
1481274028812106,0,1,3,9,50,-9,-25,-7
1481274028813106,-3,1,1,-2,-3,-21,3,1
1481274028813106,0,0,-1,-1,8,8,1,-2
1481274028828108,-1,-2,-5,-3,-9,-4,-1,-2
1481274028828108,1,-1,-2,-5,-12,-6,-8,0
1481274028834109,-4,-1,-1,5,8,4,-7,-4
1481274028834109,-3,-1,-2,-5,-20,-11,1,-1
1481274028849111,-4,-1,-2,9,44,5,4,-2
1481274028849111,1,0,1,-6,-18,6,9,2
1481274028856611,-1,-1,0,3,2,-1,-6,-3
1481274028856611,-1,-1,-2,-3,1,10,-16,-4
1481274028880616,-2,-1,-2,-4,5,-4,0,-4
1481274028880616,-1,-2,-2,-2,-1,-3,4,1
1481274028881115,2,-1,-5,-9,-42,-2,7,3
1481274028881115,-1,-1,0,7,43,3,-9,-2
1481274028886616,0,-2,3,8,-14,-2,8,2
1481274028886616,-4,-2,-3,-3,3,10,3,-2
1481274028894117,-1,-1,0,-8,-20,-9,-5,-2
1481274028894117,2,0,-2,9,63,1,3,3
1481274028909119,-2,0,1,-5,-20,-2,-7,-2
1481274028909119,2,-1,0,5,0,4,4,-2
1481274028916619,2,-1,-1,4,13,-7,3,0
1481274028916619,-2,-2,-1,-4,-17,-2,-3,-2
1481274028933622,-2,-1,1,0,-3,0,2,1
1481274028933622,-2,0,0,-4,-1,-4,8,4
1481274028934621,0,-1,-3,-5,-10,6,-11,-6
1481274028934621,1,1,2,-5,5,-2,-2,-3
1481274028946622,0,-2,-1,1,0,-6,-2,-1
1481274028946622,-1,-2,-2,0,-8,-6,-1,0
1481274028954125,-2,-2,-2,4,9,4,-2,-2
1481274028954125,-2,-4,-3,-2,-19,-2,0,-1
1481274028969126,-2,-1,-4,-5,8,4,-4,0
1481274028969126,-1,1,2,3,6,-2,0,-1
1481274028976627,0,-1,0,-6,0,-2,3,2
1481274028976627,0,-2,-1,-4,0,0,5,0
1481274028993129,0,0,-1,-3,-26,2,-3,0
1481274028993129,-1,1,0,7,-5,-8,15,6
1481274028999630,0,0,-2,1,31,4,0,-2
1481274028999630,-1,-1,0,-1,-28,6,3,-3
1481274029006631,3,-1,-2,-8,-16,-6,7,2
1481274029006631,-2,-2,0,-5,-29,-6,-17,0
1481274029014132,3,2,-1,7,33,-13,-7,2
1481274029014132,-2,0,0,2,-1,-2,0,-1
