timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481268173352473,-7,-9,-7,-16,-8,-9,-8,-11
1481268173368476,-3,-7,-7,-10,-8,-6,-6,-6
1481268173368476,4,0,3,2,2,5,8,6
1481268173370477,-7,-8,-5,-4,1,-3,-3,-2
1481268173370477,-3,-3,0,2,-3,3,-4,1
1481268173382479,7,7,5,5,7,10,6,6
1481268173382479,2,3,-1,5,4,3,-1,-1
1481268173391478,-3,-4,-4,-4,-4,-7,-1,-2
1481268173391478,8,4,1,1,0,6,7,3
1481268173405994,1,-3,-5,-3,-4,0,3,-1
1481268173405994,-7,-6,-5,-6,-9,-9,-6,-8
1481268173412482,-1,2,-1,-5,-1,-2,-2,1
1481268173412482,-2,-2,6,3,6,4,0,1
1481268173428997,-1,-4,-2,-6,-4,-3,0,-2
1481268173428997,0,-6,2,-2,-2,0,0,0
1481268173430485,6,3,2,3,5,6,4,-2
1481268173430485,-3,-4,-3,-3,2,0,-1,3
1481268173442485,-6,-2,-2,1,-2,4,-3,1
1481268173442485,3,5,0,4,3,6,0,3
1481268173451486,-4,3,2,9,8,0,3,3
1481268173451486,-3,3,-2,-3,-5,-4,-7,-5
1481268173465488,1,1,2,4,7,0,1,-1
1481268173465488,0,-4,2,-4,0,4,0,1
1481268173472489,-1,-8,-5,-9,0,-11,-8,-7
1481268173472489,-3,-1,1,-2,-2,-4,-5,-3
1481268173489019,0,3,4,-5,0,-2,1,4
1481268173489019,-5,0,-2,-4,-10,-2,-1,-1
1481268173490490,-4,-3,4,-3,-5,-4,-9,0
1481268173490490,5,1,6,9,9,3,4,5
1481268173510994,4,4,3,6,3,4,5,-1
1481268173510994,-5,-3,-2,0,4,-1,-8,-5
1481268173512994,4,1,2,4,5,3,1,1
1481268173512994,-4,1,2,1,-4,-3,3,3
1481268173525996,-9,-10,-10,-12,-9,-10,-8,-9
1481268173525996,-7,-5,-6,-4,-6,-9,-7,-7
1481268173532497,5,0,6,3,-1,1,8,4
1481268173532497,-2,-5,-7,-13,-10,-5,-5,-11
1481268173548498,-2,-5,0,-2,-2,-5,-2,-5
1481268173548498,9,7,6,6,9,4,2,4
1481268173550500,3,5,4,4,6,6,2,1
1481268173550500,-3,-4,-5,-3,-4,1,-3,-3
1481268173562501,1,4,11,14,9,4,6,4
1481268173562501,-2,-1,3,-4,5,-1,1,6
1481268173571501,-7,-5,-7,-8,-16,-8,-5,-6
1481268173571501,-5,-2,-1,-12,-9,-8,-8,-9
1481268173585511,-3,-1,1,-4,0,2,-5,2
1481268173585511,-5,-6,-13,-9,-7,-3,0,-4
1481268173592513,-8,-3,-9,-5,-5,-5,-11,-4
1481268173592513,7,4,9,4,5,1,5,6
1481268173608514,3,3,6,0,0,4,2,-1
1481268173608514,0,3,-2,-4,-1,-6,-2,-6
1481268173609513,1,-2,4,7,0,6,2,-2
1481268173609513,3,6,2,15,13,5,8,2
1481268173622515,-4,-5,-7,-13,-6,-8,-8,-6
1481268173622515,-2,-3,1,-2,-2,-7,-1,-4
1481268173631550,4,4,1,5,6,4,4,-2
1481268173631550,-2,-4,-10,-6,1,-8,-3,-5
1481268173645516,-8,-4,-7,-4,-10,-12,-10,-6
1481268173645516,5,6,8,6,6,9,2,1
1481268173652515,-1,0,-2,-1,-2,-8,-3,-1
1481268173652515,-4,-6,-5,-2,-5,1,1,-9
1481268173668530,9,2,4,3,6,5,7,4
1481268173668530,0,3,9,8,6,6,8,2
1481268173670529,-1,-3,-5,-1,-4,-3,-8,-3
1481268173670529,0,-2,0,4,6,7,6,3
1481268173682553,7,-3,-1,5,3,6,3,4
1481268173682553,-6,2,-4,-1,-2,-5,-3,0
1481268173691554,-8,-5,-4,-9,-5,-10,-4,-5
1481268173691554,1,3,2,-3,0,-2,1,7
1481268173705558,-6,-3,-5,-6,-7,2,3,-4
1481268173705558,0,-10,-7,-10,-11,-4,-6,-5
1481268173712554,5,3,2,-1,0,10,2,-1
1481268173712554,3,5,7,0,-1,4,1,1
1481268173728559,-1,-1,0,11,8,-2,0,-1
1481268173728559,2,2,1,10,7,4,-1,2
1481268173734558,1,7,6,3,-3,-2,4,5
1481268173734558,-2,-5,0,-2,4,2,1,-3
1481268173742557,-4,-3,-2,0,-1,-3,1,-5
1481268173742557,-1,-5,-6,-7,0,-3,5,0
1481268173751592,1,-4,-7,-12,-8,-5,-7,0
1481268173751592,-4,-8,-3,-8,-6,-7,-8,-9
1481268173765565,0,2,4,-2,-9,-4,0,3
1481268173765565,2,7,-1,1,1,0,2,4
1481268173772566,-1,1,3,8,11,3,1,-4
1481268173772566,1,8,5,7,4,0,4,1
1481268173787576,1,5,5,-3,4,4,3,-1
1481268173787576,1,6,2,3,-1,0,-1,-4
1481268173811647,-5,-5,-4,-1,-4,1,3,-4
1481268173811647,5,0,-4,-2,-6,5,0,2
1481268173812578,-6,-4,-1,-4,-5,-2,-7,-9
1481268173812578,-4,-3,-3,-2,-3,-5,-4,-9
1481268173814593,1,2,1,1,2,1,0,4
1481268173814593,0,1,0,-3,-1,0,0,0
1481268173825648,0,-1,-4,-1,-6,-2,2,-4
1481268173825648,4,-1,3,3,-1,3,3,4
1481268173832631,0,-2,11,0,2,1,6,1
1481268173832631,-5,-1,-2,-6,-5,-8,-6,-2
1481268173847580,-1,1,-4,-1,4,4,0,2
1481268173847580,3,2,4,4,4,2,3,2
1481268173854650,-1,2,-1,-8,-6,-4,-2,-6
1481268173854650,-5,-5,-8,-1,-2,-4,-6,-6
1481268173871115,1,4,4,-1,2,2,-3,0
1481268173871115,2,-1,-4,-7,-10,-2,-4,-2
1481268173873148,-5,-4,-6,-8,-6,-8,-6,-5
1481268173873148,-2,-4,-4,-2,2,-4,-1,-2
1481268173885644,7,7,2,2,1,5,1,9
1481268173885644,0,-2,2,-6,-8,-7,-6,-5
1481268173892637,-4,-1,1,8,3,-2,-2,2
1481268173892637,3,9,5,7,1,6,5,6
1481268173907575,2,-5,-1,4,4,3,-1,5
1481268173907575,-6,-3,-9,-8,-8,-4,-7,-5
1481268173914594,1,3,-1,4,8,6,6,3
1481268173914594,1,-2,-2,-4,-3,-3,0,-5
1481268173930576,-9,-7,-6,-13,-8,-8,-4,-8
1481268173930576,1,-7,-6,-10,-4,1,-4,-5
1481268173932575,7,1,5,9,2,5,3,6
1481268173932575,-4,-7,-4,-5,-5,-2,-3,0
1481268173945579,-1,0,-1,2,0,-2,-3,-5
1481268173945579,0,8,11,8,11,4,7,5
1481268173952625,6,6,5,9,7,9,2,3
1481268173952625,-9,-4,-3,-7,-7,-5,-5,-5
1481268173968088,4,2,0,2,-2,2,2,1
1481268173968088,-6,-4,0,0,-6,-1,-2,0
1481268173975123,-5,-7,-11,-17,-15,-12,-7,-10
1481268173975123,-4,-6,0,-13,-15,-9,-8,-7
1481268173991298,4,7,5,5,9,8,-1,2
1481268173991298,-6,-1,-3,0,-2,-2,-2,-3
1481268173997233,1,-4,5,2,-6,2,-2,-3
1481268173997233,5,5,3,11,14,8,5,4
1481268174005306,-2,4,5,12,6,4,6,6
1481268174005306,1,-4,-5,0,-1,-3,-6,3
1481268174012238,2,0,0,0,-2,-2,-1,3
1481268174012238,4,-2,2,1,3,5,3,-2
1481268174028306,-6,-4,-11,-5,-5,-10,-2,-1
1481268174028306,0,-3,-2,-4,-2,-4,0,0
1481268174034237,2,6,5,2,2,5,-1,1
1481268174034237,0,0,-3,-3,-1,-1,-1,-4
1481268174051299,1,-1,-1,-2,-3,-2,-4,-3
1481268174051299,-2,2,3,-2,-3,-2,0,3
1481268174052236,-1,6,2,4,-1,-4,3,-2
1481268174052236,-6,1,-2,4,1,-4,-1,0
1481268174073796,2,-1,5,7,9,11,-1,1
1481268174073796,1,1,1,3,0,2,1,1
1481268174075305,-8,-10,-9,0,6,-1,-1,-3
1481268174075305,-1,0,0,5,4,0,1,8
1481268174087623,5,2,-1,-4,-1,-2,1,2
1481268174087623,-1,-7,-3,-5,-7,-5,-4,-5
1481268174094701,-2,-5,-3,-6,-6,-4,0,-1
